customer_id,total_spent,transaction_count,avg_transaction,response,customer_segment
CS4092,1219,18,67.72222222222223,0.0,Medium Value
CS4093,1039,15,69.26666666666667,0.0,Medium Value
CS4094,1327,18,73.72222222222223,0.0,Medium Value
CS4095,1604,23,69.73913043478261,0.0,Medium Value
CS4096,1481,20,74.05,0.0,Medium Value
CS4097,1409,19,74.15789473684211,0.0,Medium Value
CS4098,2106,27,78.0,1.0,High Value
CS4099,1348,19,70.94736842105263,0.0,Medium Value
CS4100,1161,17,68.29411764705883,0.0,Medium Value
CS4101,1349,20,67.45,0.0,Medium Value
CS4102,1418,21,67.52380952380952,0.0,Medium Value
CS4103,1997,28,71.32142857142857,0.0,Medium Value
CS4104,1439,21,68.52380952380952,0.0,Medium Value
CS4105,942,13,72.46153846153847,0.0,Medium Value
CS4106,1355,20,67.75,1.0,Medium Value
CS4107,1500,22,68.18181818181819,1.0,Medium Value
CS4108,1464,20,73.2,1.0,Medium Value
CS4109,1284,20,64.2,0.0,Medium Value
CS4110,1801,24,75.04166666666667,1.0,Medium Value
CS4111,1906,26,73.3076923076923,0.0,Medium Value
CS4112,814,11,74.0,0.0,Medium Value
CS4113,1241,18,68.94444444444444,0.0,Medium Value
CS4114,805,12,67.08333333333333,0.0,Medium Value
CS4115,1763,24,73.45833333333333,1.0,Medium Value
CS4116,1657,25,66.28,1.0,Medium Value
CS4117,709,12,59.083333333333336,0.0,Medium Value
CS4118,1803,25,72.12,0.0,Medium Value
CS4119,1123,18,62.388888888888886,0.0,Medium Value
CS4120,1718,27,63.629629629629626,0.0,Medium Value
CS4121,1274,17,74.94117647058823,0.0,Medium Value
CS4122,1143,16,71.4375,0.0,Medium Value
CS4123,1701,27,63.0,0.0,Medium Value
CS4124,1435,20,71.75,1.0,Medium Value
CS4125,967,15,64.46666666666667,0.0,Medium Value
CS4126,875,13,67.3076923076923,0.0,Medium Value
CS4127,1561,20,78.05,0.0,Medium Value
CS4128,1741,22,79.13636363636364,0.0,Medium Value
CS4129,1319,20,65.95,0.0,Medium Value
CS4130,1725,23,75.0,0.0,Medium Value
CS4131,1478,21,70.38095238095238,0.0,Medium Value
CS4132,1274,19,67.05263157894737,0.0,Medium Value
CS4133,1693,24,70.54166666666667,0.0,Medium Value
CS4134,1220,18,67.77777777777777,0.0,Medium Value
CS4135,941,14,67.21428571428571,0.0,Medium Value
CS4136,1621,24,67.54166666666667,1.0,Medium Value
CS4137,1202,17,70.70588235294117,0.0,Medium Value
CS4138,1045,15,69.66666666666667,0.0,Medium Value
CS4139,2099,31,67.70967741935483,1.0,High Value
CS4140,1489,22,67.68181818181819,0.0,Medium Value
CS4141,1735,23,75.43478260869566,0.0,Medium Value
CS4142,1364,19,71.78947368421052,0.0,Medium Value
CS4143,928,14,66.28571428571429,0.0,Medium Value
CS4144,1962,27,72.66666666666667,0.0,Medium Value
CS4145,1593,24,66.375,0.0,Medium Value
CS4146,1592,24,66.33333333333333,0.0,Medium Value
CS4147,1739,25,69.56,0.0,Medium Value
CS4148,1242,17,73.05882352941177,0.0,Medium Value
CS4149,1358,20,67.9,0.0,Medium Value
CS4150,1376,20,68.8,0.0,Medium Value
CS4151,959,12,79.91666666666667,0.0,Medium Value
CS4152,1531,21,72.9047619047619,0.0,Medium Value
CS4153,1127,15,75.13333333333334,0.0,Medium Value
CS4154,1619,24,67.45833333333333,0.0,Medium Value
CS4155,1169,17,68.76470588235294,0.0,Medium Value
CS4156,997,12,83.08333333333333,0.0,Medium Value
CS4157,1418,22,64.45454545454545,1.0,Medium Value
CS4158,1586,21,75.52380952380952,0.0,Medium Value
CS4159,1081,15,72.06666666666666,0.0,Medium Value
CS4160,1512,22,68.72727272727273,0.0,Medium Value
CS4161,1364,19,71.78947368421052,0.0,Medium Value
CS4162,1068,16,66.75,0.0,Medium Value
CS4163,1921,26,73.88461538461539,0.0,Medium Value
CS4164,1136,15,75.73333333333333,0.0,Medium Value
CS4165,1559,22,70.86363636363636,0.0,Medium Value
CS4166,1049,16,65.5625,0.0,Medium Value
CS4167,1681,26,64.65384615384616,0.0,Medium Value
CS4168,918,14,65.57142857142857,0.0,Medium Value
CS4169,1489,20,74.45,0.0,Medium Value
CS4170,1012,15,67.46666666666667,0.0,Medium Value
CS4171,1169,19,61.526315789473685,0.0,Medium Value
CS4172,1195,18,66.38888888888889,0.0,Medium Value
CS4173,1155,16,72.1875,0.0,Medium Value
CS4174,946,13,72.76923076923077,0.0,Medium Value
CS4175,1235,19,65.0,0.0,Medium Value
CS4176,970,16,60.625,0.0,Medium Value
CS4177,1529,21,72.80952380952381,0.0,Medium Value
CS4178,1781,28,63.607142857142854,0.0,Medium Value
CS4179,1724,23,74.95652173913044,0.0,Medium Value
CS4180,1444,22,65.63636363636364,0.0,Medium Value
CS4181,1043,15,69.53333333333333,0.0,Medium Value
CS4182,1489,23,64.73913043478261,0.0,Medium Value
CS4183,1481,21,70.52380952380952,1.0,Medium Value
CS4184,1836,26,70.61538461538461,0.0,Medium Value
CS4185,876,13,67.38461538461539,0.0,Medium Value
CS4186,1513,21,72.04761904761905,0.0,Medium Value
CS4187,1512,22,68.72727272727273,0.0,Medium Value
CS4188,1415,18,78.61111111111111,0.0,Medium Value
CS4189,1616,24,67.33333333333333,0.0,Medium Value
CS4190,1047,18,58.166666666666664,0.0,Medium Value
CS4191,1203,16,75.1875,0.0,Medium Value
CS4192,1330,21,63.333333333333336,0.0,Medium Value
CS4193,1654,24,68.91666666666667,0.0,Medium Value
CS4194,1893,25,75.72,0.0,Medium Value
CS4195,1583,24,65.95833333333333,0.0,Medium Value
CS4196,1457,23,63.34782608695652,0.0,Medium Value
CS4197,1917,27,71.0,0.0,Medium Value
CS4198,1338,18,74.33333333333333,0.0,Medium Value
CS4199,1205,19,63.421052631578945,0.0,Medium Value
CS4200,1092,19,57.473684210526315,0.0,Medium Value
CS4201,1299,17,76.41176470588235,0.0,Medium Value
CS4202,1170,17,68.82352941176471,0.0,Medium Value
CS4203,1261,19,66.36842105263158,0.0,Medium Value
CS4204,1081,16,67.5625,0.0,Medium Value
CS4205,938,14,67.0,0.0,Medium Value
CS4206,1500,23,65.21739130434783,0.0,Medium Value
CS4207,1740,26,66.92307692307692,0.0,Medium Value
CS4208,1115,17,65.58823529411765,0.0,Medium Value
CS4209,1453,22,66.04545454545455,0.0,Medium Value
CS4210,1079,14,77.07142857142857,0.0,Medium Value
CS4211,1640,21,78.0952380952381,0.0,Medium Value
CS4212,1437,20,71.85,0.0,Medium Value
CS4213,1458,23,63.391304347826086,0.0,Medium Value
CS4214,1631,23,70.91304347826087,0.0,Medium Value
CS4215,1382,21,65.80952380952381,0.0,Medium Value
CS4216,1238,20,61.9,0.0,Medium Value
CS4217,1180,17,69.41176470588235,0.0,Medium Value
CS4218,1994,27,73.85185185185185,0.0,Medium Value
CS4219,1470,23,63.91304347826087,0.0,Medium Value
CS4220,1511,21,71.95238095238095,0.0,Medium Value
CS4221,1273,19,67.0,0.0,Medium Value
CS4222,2057,28,73.46428571428571,0.0,High Value
CS4223,1783,23,77.52173913043478,0.0,Medium Value
CS4224,1319,19,69.42105263157895,0.0,Medium Value
CS4225,1657,23,72.04347826086956,0.0,Medium Value
CS4226,1676,21,79.80952380952381,0.0,Medium Value
CS4227,1751,24,72.95833333333333,0.0,Medium Value
CS4228,1315,21,62.61904761904762,0.0,Medium Value
CS4229,1206,17,70.94117647058823,0.0,Medium Value
CS4230,1402,21,66.76190476190476,0.0,Medium Value
CS4231,1082,14,77.28571428571429,0.0,Medium Value
CS4232,2302,32,71.9375,1.0,High Value
CS4233,1450,20,72.5,0.0,Medium Value
CS4234,1140,18,63.333333333333336,0.0,Medium Value
CS4235,1053,17,61.94117647058823,0.0,Medium Value
CS4236,1531,21,72.9047619047619,0.0,Medium Value
CS4237,1341,21,63.857142857142854,0.0,Medium Value
CS4238,1270,17,74.70588235294117,0.0,Medium Value
CS4239,1147,17,67.47058823529412,0.0,Medium Value
CS4240,1434,20,71.7,1.0,Medium Value
CS4241,1118,18,62.111111111111114,0.0,Medium Value
CS4242,686,11,62.36363636363637,0.0,Medium Value
CS4243,1586,24,66.08333333333333,0.0,Medium Value
CS4244,1131,17,66.52941176470588,0.0,Medium Value
CS4245,1693,24,70.54166666666667,0.0,Medium Value
CS4246,1319,19,69.42105263157895,0.0,Medium Value
CS4247,1357,17,79.82352941176471,0.0,Medium Value
CS4248,1618,20,80.9,1.0,Medium Value
CS4249,1635,24,68.125,0.0,Medium Value
CS4250,931,12,77.58333333333333,0.0,Medium Value
CS4251,1509,22,68.5909090909091,0.0,Medium Value
CS4252,1931,27,71.51851851851852,0.0,Medium Value
CS4253,655,10,65.5,0.0,Medium Value
CS4254,1452,20,72.6,0.0,Medium Value
CS4255,1984,28,70.85714285714286,0.0,Medium Value
CS4256,1117,16,69.8125,0.0,Medium Value
CS4257,1571,21,74.80952380952381,0.0,Medium Value
CS4258,1282,19,67.47368421052632,0.0,Medium Value
CS4259,1424,22,64.72727272727273,0.0,Medium Value
CS4260,1074,16,67.125,1.0,Medium Value
CS4261,777,12,64.75,0.0,Medium Value
CS4262,1374,19,72.3157894736842,0.0,Medium Value
CS4263,1248,17,73.41176470588235,0.0,Medium Value
CS4264,1317,18,73.16666666666667,0.0,Medium Value
CS4265,1174,20,58.7,0.0,Medium Value
CS4266,1443,23,62.73913043478261,0.0,Medium Value
CS4267,1715,24,71.45833333333333,1.0,Medium Value
CS4268,2062,30,68.73333333333333,0.0,High Value
CS4269,1356,20,67.8,0.0,Medium Value
CS4270,1509,21,71.85714285714286,0.0,Medium Value
CS4271,1410,20,70.5,0.0,Medium Value
CS4272,1304,19,68.63157894736842,0.0,Medium Value
CS4273,1463,20,73.15,0.0,Medium Value
CS4274,916,15,61.06666666666667,0.0,Medium Value
CS4275,1395,20,69.75,0.0,Medium Value
CS4276,1543,21,73.47619047619048,1.0,Medium Value
CS4277,1488,22,67.63636363636364,0.0,Medium Value
CS4278,1478,23,64.26086956521739,0.0,Medium Value
CS4279,2063,27,76.4074074074074,0.0,High Value
CS4280,1194,17,70.23529411764706,0.0,Medium Value
CS4281,781,12,65.08333333333333,0.0,Medium Value
CS4282,1351,19,71.10526315789474,0.0,Medium Value
CS4283,1339,20,66.95,0.0,Medium Value
CS4284,1790,27,66.29629629629629,0.0,Medium Value
CS4285,1357,21,64.61904761904762,0.0,Medium Value
CS4286,1061,15,70.73333333333333,0.0,Medium Value
CS4287,1898,26,73.0,0.0,Medium Value
CS4288,983,16,61.4375,0.0,Medium Value
CS4289,1075,16,67.1875,0.0,Medium Value
CS4290,1042,15,69.46666666666667,0.0,Medium Value
CS4291,791,12,65.91666666666667,0.0,Medium Value
CS4292,1261,16,78.8125,0.0,Medium Value
CS4293,1035,15,69.0,0.0,Medium Value
CS4294,1264,20,63.2,1.0,Medium Value
CS4295,1592,22,72.36363636363636,0.0,Medium Value
CS4296,1554,22,70.63636363636364,0.0,Medium Value
CS4297,1378,20,68.9,1.0,Medium Value
CS4298,1312,18,72.88888888888889,0.0,Medium Value
CS4299,1179,19,62.05263157894737,0.0,Medium Value
CS4300,1133,17,66.6470588235294,0.0,Medium Value
CS4301,1459,20,72.95,0.0,Medium Value
CS4302,1155,17,67.94117647058823,0.0,Medium Value
CS4303,2181,31,70.35483870967742,1.0,High Value
CS4304,1333,19,70.15789473684211,0.0,Medium Value
CS4305,973,14,69.5,0.0,Medium Value
CS4306,1136,18,63.111111111111114,0.0,Medium Value
CS4307,1220,19,64.21052631578948,0.0,Medium Value
CS4308,1397,19,73.52631578947368,0.0,Medium Value
CS4309,1152,18,64.0,0.0,Medium Value
CS4310,1434,20,71.7,0.0,Medium Value
CS4311,1531,22,69.5909090909091,1.0,Medium Value
CS4312,1751,25,70.04,0.0,Medium Value
CS4313,1285,18,71.38888888888889,0.0,Medium Value
CS4314,978,12,81.5,0.0,Medium Value
CS4315,1341,18,74.5,0.0,Medium Value
CS4316,1665,22,75.68181818181819,0.0,Medium Value
CS4317,1284,19,67.57894736842105,0.0,Medium Value
CS4318,1205,18,66.94444444444444,0.0,Medium Value
CS4319,1409,19,74.15789473684211,0.0,Medium Value
CS4320,2647,38,69.65789473684211,1.0,High Value
CS4321,1007,16,62.9375,0.0,Medium Value
CS4322,1544,22,70.18181818181819,0.0,Medium Value
CS4323,1377,20,68.85,0.0,Medium Value
CS4324,1376,20,68.8,0.0,Medium Value
CS4325,1274,16,79.625,0.0,Medium Value
CS4326,1445,21,68.80952380952381,0.0,Medium Value
CS4327,1140,15,76.0,0.0,Medium Value
CS4328,1474,21,70.19047619047619,0.0,Medium Value
CS4329,2301,30,76.7,0.0,High Value
CS4330,1990,30,66.33333333333333,0.0,Medium Value
CS4331,1229,18,68.27777777777777,0.0,Medium Value
CS4332,1368,20,68.4,0.0,Medium Value
CS4333,1761,28,62.892857142857146,0.0,Medium Value
CS4334,1307,19,68.78947368421052,0.0,Medium Value
CS4335,660,10,66.0,0.0,Medium Value
CS4336,1671,24,69.625,0.0,Medium Value
CS4337,1264,20,63.2,0.0,Medium Value
CS4338,1468,22,66.72727272727273,0.0,Medium Value
CS4339,2017,29,69.55172413793103,1.0,High Value
CS4340,1541,20,77.05,1.0,Medium Value
CS4341,1755,26,67.5,0.0,Medium Value
CS4342,1132,16,70.75,0.0,Medium Value
CS4343,1118,17,65.76470588235294,0.0,Medium Value
CS4344,967,16,60.4375,0.0,Medium Value
CS4345,1647,24,68.625,1.0,Medium Value
CS4346,719,10,71.9,0.0,Medium Value
CS4347,1497,20,74.85,0.0,Medium Value
CS4348,1487,20,74.35,0.0,Medium Value
CS4349,1801,23,78.30434782608695,0.0,Medium Value
CS4350,1276,19,67.15789473684211,1.0,Medium Value
CS4351,1081,19,56.89473684210526,0.0,Medium Value
CS4352,1490,21,70.95238095238095,1.0,Medium Value
CS4353,1811,23,78.73913043478261,0.0,Medium Value
CS4354,1641,23,71.34782608695652,1.0,Medium Value
CS4355,1287,17,75.70588235294117,0.0,Medium Value
CS4356,2127,31,68.61290322580645,1.0,High Value
CS4357,1543,21,73.47619047619048,1.0,Medium Value
CS4358,1424,20,71.2,1.0,Medium Value
CS4359,1531,21,72.9047619047619,0.0,Medium Value
CS4360,885,11,80.45454545454545,0.0,Medium Value
CS4361,1363,21,64.9047619047619,0.0,Medium Value
CS4362,1738,25,69.52,0.0,Medium Value
CS4363,1775,24,73.95833333333333,0.0,Medium Value
CS4364,726,12,60.5,0.0,Medium Value
CS4365,1705,22,77.5,0.0,Medium Value
CS4366,1092,16,68.25,0.0,Medium Value
CS4367,1000,14,71.42857142857143,0.0,Medium Value
CS4368,804,13,61.84615384615385,0.0,Medium Value
CS4369,1348,19,70.94736842105263,0.0,Medium Value
CS4370,1023,15,68.2,0.0,Medium Value
CS4371,1074,16,67.125,0.0,Medium Value
CS4372,1010,16,63.125,0.0,Medium Value
CS4373,1475,20,73.75,0.0,Medium Value
CS4374,1596,25,63.84,0.0,Medium Value
CS4375,1278,20,63.9,0.0,Medium Value
CS4376,1353,20,67.65,0.0,Medium Value
CS4377,818,14,58.42857142857143,0.0,Medium Value
CS4378,1345,18,74.72222222222223,0.0,Medium Value
CS4379,1076,16,67.25,0.0,Medium Value
CS4380,1470,22,66.81818181818181,1.0,Medium Value
CS4381,1868,26,71.84615384615384,1.0,Medium Value
CS4382,1502,21,71.52380952380952,0.0,Medium Value
CS4383,1412,18,78.44444444444444,0.0,Medium Value
CS4384,1510,21,71.9047619047619,0.0,Medium Value
CS4385,1662,21,79.14285714285714,0.0,Medium Value
CS4386,1241,19,65.3157894736842,0.0,Medium Value
CS4387,1051,16,65.6875,0.0,Medium Value
CS4388,1442,19,75.89473684210526,0.0,Medium Value
CS4389,1894,27,70.14814814814815,1.0,Medium Value
CS4390,1264,20,63.2,0.0,Medium Value
CS4391,1506,21,71.71428571428571,1.0,Medium Value
CS4392,1786,26,68.6923076923077,0.0,Medium Value
CS4393,1446,21,68.85714285714286,0.0,Medium Value
CS4394,1522,22,69.18181818181819,0.0,Medium Value
CS4395,1231,18,68.38888888888889,0.0,Medium Value
CS4396,1191,16,74.4375,0.0,Medium Value
CS4397,1741,26,66.96153846153847,0.0,Medium Value
CS4398,1134,14,81.0,0.0,Medium Value
CS4399,1444,23,62.78260869565217,0.0,Medium Value
CS4400,1466,21,69.80952380952381,0.0,Medium Value
CS4401,889,13,68.38461538461539,0.0,Medium Value
CS4402,1101,17,64.76470588235294,0.0,Medium Value
CS4403,1285,18,71.38888888888889,0.0,Medium Value
CS4404,1061,18,58.94444444444444,0.0,Medium Value
CS4405,1252,16,78.25,0.0,Medium Value
CS4406,1109,16,69.3125,0.0,Medium Value
CS4407,1429,22,64.95454545454545,1.0,Medium Value
CS4408,865,14,61.785714285714285,0.0,Medium Value
CS4409,1388,17,81.6470588235294,1.0,Medium Value
CS4410,2047,28,73.10714285714286,0.0,High Value
CS4411,1803,25,72.12,1.0,Medium Value
CS4412,1405,20,70.25,0.0,Medium Value
CS4413,1491,22,67.77272727272727,0.0,Medium Value
CS4414,753,10,75.3,0.0,Medium Value
CS4415,1276,18,70.88888888888889,0.0,Medium Value
CS4416,1464,22,66.54545454545455,0.0,Medium Value
CS4417,1916,26,73.6923076923077,0.0,Medium Value
CS4418,1565,21,74.52380952380952,0.0,Medium Value
CS4419,1177,16,73.5625,0.0,Medium Value
CS4420,1230,15,82.0,0.0,Medium Value
CS4421,1801,23,78.30434782608695,0.0,Medium Value
CS4422,1491,21,71.0,0.0,Medium Value
CS4423,761,12,63.416666666666664,0.0,Medium Value
CS4424,2933,39,75.2051282051282,0.0,High Value
CS4425,834,14,59.57142857142857,0.0,Medium Value
CS4426,1389,21,66.14285714285714,0.0,Medium Value
CS4427,1261,19,66.36842105263158,0.0,Medium Value
CS4428,1221,18,67.83333333333333,0.0,Medium Value
CS4429,1356,20,67.8,0.0,Medium Value
CS4430,1090,16,68.125,0.0,Medium Value
CS4431,1585,23,68.91304347826087,0.0,Medium Value
CS4432,1048,15,69.86666666666666,1.0,Medium Value
CS4433,1520,22,69.0909090909091,0.0,Medium Value
CS4434,1042,14,74.42857142857143,0.0,Medium Value
CS4435,1056,16,66.0,0.0,Medium Value
CS4436,791,12,65.91666666666667,0.0,Medium Value
CS4437,973,16,60.8125,0.0,Medium Value
CS4438,1718,24,71.58333333333333,1.0,Medium Value
CS4439,684,12,57.0,0.0,Medium Value
CS4440,1266,18,70.33333333333333,0.0,Medium Value
CS4441,1336,21,63.61904761904762,0.0,Medium Value
CS4442,1679,23,73.0,1.0,Medium Value
CS4443,1056,15,70.4,0.0,Medium Value
CS4444,1051,18,58.388888888888886,0.0,Medium Value
CS4445,1387,21,66.04761904761905,0.0,Medium Value
CS4446,1973,25,78.92,0.0,Medium Value
CS4447,1443,19,75.94736842105263,0.0,Medium Value
CS4448,1525,23,66.30434782608695,0.0,Medium Value
CS4449,1270,19,66.84210526315789,0.0,Medium Value
CS4450,1078,15,71.86666666666666,0.0,Medium Value
CS4451,1210,18,67.22222222222223,1.0,Medium Value
CS4452,1296,19,68.21052631578948,0.0,Medium Value
CS4453,1386,19,72.94736842105263,0.0,Medium Value
CS4454,1125,17,66.17647058823529,0.0,Medium Value
CS4455,1101,15,73.4,0.0,Medium Value
CS4456,1701,22,77.31818181818181,0.0,Medium Value
CS4457,1204,16,75.25,1.0,Medium Value
CS4458,2025,27,75.0,1.0,High Value
CS4459,960,14,68.57142857142857,0.0,Medium Value
CS4460,1349,19,71.0,0.0,Medium Value
CS4461,1346,20,67.3,0.0,Medium Value
CS4462,1559,21,74.23809523809524,0.0,Medium Value
CS4463,1271,17,74.76470588235294,0.0,Medium Value
CS4464,1019,13,78.38461538461539,0.0,Medium Value
CS4465,1150,19,60.526315789473685,0.0,Medium Value
CS4466,1507,20,75.35,1.0,Medium Value
CS4467,1480,22,67.27272727272727,0.0,Medium Value
CS4468,1282,18,71.22222222222223,0.0,Medium Value
CS4469,1039,15,69.26666666666667,0.0,Medium Value
CS4470,1688,24,70.33333333333333,1.0,Medium Value
CS4471,1429,20,71.45,0.0,Medium Value
CS4472,1179,16,73.6875,1.0,Medium Value
CS4473,1533,23,66.65217391304348,0.0,Medium Value
CS4474,1598,25,63.92,0.0,Medium Value
CS4475,1775,23,77.17391304347827,1.0,Medium Value
CS4476,1223,19,64.36842105263158,0.0,Medium Value
CS4477,1253,17,73.70588235294117,0.0,Medium Value
CS4478,1307,19,68.78947368421052,1.0,Medium Value
CS4479,1525,20,76.25,1.0,Medium Value
CS4480,1294,17,76.11764705882354,0.0,Medium Value
CS4481,920,14,65.71428571428571,0.0,Medium Value
CS4482,1148,16,71.75,0.0,Medium Value
CS4483,2057,27,76.18518518518519,1.0,High Value
CS4484,1575,21,75.0,0.0,Medium Value
CS4485,1043,15,69.53333333333333,0.0,Medium Value
CS4486,1341,18,74.5,0.0,Medium Value
CS4487,1339,18,74.38888888888889,0.0,Medium Value
CS4488,1452,21,69.14285714285714,0.0,Medium Value
CS4489,1292,18,71.77777777777777,0.0,Medium Value
CS4490,1503,23,65.34782608695652,0.0,Medium Value
CS4491,942,12,78.5,0.0,Medium Value
CS4492,1141,14,81.5,0.0,Medium Value
CS4493,1334,18,74.11111111111111,0.0,Medium Value
CS4494,992,14,70.85714285714286,1.0,Medium Value
CS4495,1944,29,67.03448275862068,0.0,Medium Value
CS4496,1506,22,68.45454545454545,0.0,Medium Value
CS4497,1670,21,79.52380952380952,0.0,Medium Value
CS4498,1223,18,67.94444444444444,0.0,Medium Value
CS4499,606,9,67.33333333333333,0.0,Medium Value
CS4500,1429,20,71.45,0.0,Medium Value
CS4501,1241,18,68.94444444444444,0.0,Medium Value
CS4502,980,14,70.0,0.0,Medium Value
CS4503,1605,23,69.78260869565217,1.0,Medium Value
CS4504,1766,24,73.58333333333333,0.0,Medium Value
CS4505,739,11,67.18181818181819,0.0,Medium Value
CS4506,1421,21,67.66666666666667,1.0,Medium Value
CS4507,1218,18,67.66666666666667,0.0,Medium Value
CS4508,1173,17,69.0,0.0,Medium Value
CS4509,1198,18,66.55555555555556,0.0,Medium Value
CS4510,1617,26,62.19230769230769,0.0,Medium Value
CS4511,1535,21,73.0952380952381,0.0,Medium Value
CS4512,1575,23,68.47826086956522,0.0,Medium Value
CS4513,1308,17,76.94117647058823,0.0,Medium Value
CS4514,1045,17,61.470588235294116,0.0,Medium Value
CS4515,1548,21,73.71428571428571,0.0,Medium Value
CS4516,1767,23,76.82608695652173,0.0,Medium Value
CS4517,2000,28,71.42857142857143,0.0,Medium Value
CS4518,1268,17,74.58823529411765,0.0,Medium Value
CS4519,809,11,73.54545454545455,0.0,Medium Value
CS4520,1412,21,67.23809523809524,0.0,Medium Value
CS4521,1637,22,74.4090909090909,0.0,Medium Value
CS4522,1699,24,70.79166666666667,0.0,Medium Value
CS4523,893,15,59.53333333333333,0.0,Medium Value
CS4524,1523,23,66.21739130434783,0.0,Medium Value
CS4525,1575,23,68.47826086956522,1.0,Medium Value
CS4526,1346,22,61.18181818181818,0.0,Medium Value
CS4527,1329,18,73.83333333333333,0.0,Medium Value
CS4528,1100,14,78.57142857142857,0.0,Medium Value
CS4529,756,11,68.72727272727273,0.0,Medium Value
CS4530,1477,19,77.73684210526316,0.0,Medium Value
CS4531,1532,22,69.63636363636364,0.0,Medium Value
CS4532,1209,15,80.6,0.0,Medium Value
CS4533,1457,25,58.28,1.0,Medium Value
CS4534,1063,16,66.4375,0.0,Medium Value
CS4535,1095,16,68.4375,1.0,Medium Value
CS4536,1365,20,68.25,0.0,Medium Value
CS4537,1175,17,69.11764705882354,0.0,Medium Value
CS4538,1591,22,72.31818181818181,0.0,Medium Value
CS4539,1341,19,70.57894736842105,1.0,Medium Value
CS4540,2361,32,73.78125,1.0,High Value
CS4541,1582,25,63.28,0.0,Medium Value
CS4542,824,12,68.66666666666667,0.0,Medium Value
CS4543,1583,24,65.95833333333333,0.0,Medium Value
CS4544,1178,16,73.625,0.0,Medium Value
CS4545,669,11,60.81818181818182,0.0,Medium Value
CS4546,694,12,57.833333333333336,0.0,Medium Value
CS4547,1308,20,65.4,1.0,Medium Value
CS4548,995,15,66.33333333333333,0.0,Medium Value
CS4549,1293,18,71.83333333333333,1.0,Medium Value
CS4550,1832,24,76.33333333333333,0.0,Medium Value
CS4551,1007,14,71.92857142857143,0.0,Medium Value
CS4552,1376,19,72.42105263157895,0.0,Medium Value
CS4553,2081,28,74.32142857142857,0.0,High Value
CS4554,1312,20,65.6,0.0,Medium Value
CS4555,2331,33,70.63636363636364,0.0,High Value
CS4556,924,16,57.75,0.0,Medium Value
CS4557,1071,15,71.4,0.0,Medium Value
CS4558,1786,25,71.44,0.0,Medium Value
CS4559,777,13,59.76923076923077,0.0,Medium Value
CS4560,1972,28,70.42857142857143,0.0,Medium Value
CS4561,1892,27,70.07407407407408,1.0,Medium Value
CS4562,965,14,68.92857142857143,0.0,Medium Value
CS4563,1674,25,66.96,0.0,Medium Value
CS4564,1466,22,66.63636363636364,0.0,Medium Value
CS4565,1608,23,69.91304347826087,0.0,Medium Value
CS4566,1020,15,68.0,1.0,Medium Value
CS4567,574,9,63.77777777777778,0.0,Medium Value
CS4568,1138,18,63.22222222222222,0.0,Medium Value
CS4569,1205,19,63.421052631578945,0.0,Medium Value
CS4570,1736,25,69.44,0.0,Medium Value
CS4571,1416,21,67.42857142857143,0.0,Medium Value
CS4572,1567,26,60.26923076923077,1.0,Medium Value
CS4573,1367,19,71.94736842105263,0.0,Medium Value
CS4574,1053,14,75.21428571428571,0.0,Medium Value
CS4575,1451,22,65.95454545454545,0.0,Medium Value
CS4576,1085,15,72.33333333333333,0.0,Medium Value
CS4577,1335,16,83.4375,0.0,Medium Value
CS4578,1191,18,66.16666666666667,1.0,Medium Value
CS4579,1744,23,75.82608695652173,0.0,Medium Value
CS4580,1251,16,78.1875,1.0,Medium Value
CS4581,1153,14,82.35714285714286,0.0,Medium Value
CS4582,1516,21,72.19047619047619,1.0,Medium Value
CS4583,1988,28,71.0,0.0,Medium Value
CS4584,1151,18,63.94444444444444,0.0,Medium Value
CS4585,1115,15,74.33333333333333,0.0,Medium Value
CS4586,1505,20,75.25,0.0,Medium Value
CS4587,1657,22,75.31818181818181,0.0,Medium Value
CS4588,1508,22,68.54545454545455,0.0,Medium Value
CS4589,1146,18,63.666666666666664,0.0,Medium Value
CS4590,1625,24,67.70833333333333,0.0,Medium Value
CS4591,1084,15,72.26666666666667,0.0,Medium Value
CS4592,1157,17,68.05882352941177,0.0,Medium Value
CS4593,1760,24,73.33333333333333,0.0,Medium Value
CS4594,1685,23,73.26086956521739,0.0,Medium Value
CS4595,1376,19,72.42105263157895,0.0,Medium Value
CS4596,1383,19,72.78947368421052,0.0,Medium Value
CS4597,1520,24,63.333333333333336,0.0,Medium Value
CS4598,1118,20,55.9,0.0,Medium Value
CS4599,1638,24,68.25,0.0,Medium Value
CS4600,1181,19,62.1578947368421,0.0,Medium Value
CS4601,919,13,70.6923076923077,0.0,Medium Value
CS4602,1728,24,72.0,0.0,Medium Value
CS4603,2111,30,70.36666666666666,1.0,High Value
CS4604,2008,29,69.24137931034483,1.0,High Value
CS4605,1176,17,69.17647058823529,0.0,Medium Value
CS4606,1463,20,73.15,0.0,Medium Value
CS4607,1186,18,65.88888888888889,0.0,Medium Value
CS4608,2449,32,76.53125,0.0,High Value
CS4609,2043,28,72.96428571428571,0.0,High Value
CS4610,1333,20,66.65,0.0,Medium Value
CS4611,1558,23,67.73913043478261,0.0,Medium Value
CS4612,1302,18,72.33333333333333,0.0,Medium Value
CS4613,1629,21,77.57142857142857,1.0,Medium Value
CS4614,1309,17,77.0,0.0,Medium Value
CS4615,1597,24,66.54166666666667,0.0,Medium Value
